FPR	TPR	Threshold
0.130405	0.492886	0.643613
0.130405	0.492903	0.643602
0.130406	0.492903	0.643592
0.130406	0.492910	0.643582
0.130406	0.492924	0.643580
0.130408	0.492924	0.643574
0.130410	0.492927	0.643574
0.130422	0.492955	0.643565
0.130423	0.492962	0.643562
0.130433	0.492969	0.643561
0.130457	0.492993	0.643549
0.130460	0.493003	0.643540
0.130460	0.493010	0.643538
0.130462	0.493017	0.643534
0.130462	0.493024	0.643524
0.130471	0.493024	0.643514
0.130472	0.493038	0.643512
0.130472	0.493041	0.643509
0.130475	0.493041	0.643499
0.130475	0.493045	0.643496
0.130477	0.493048	0.643492
0.130478	0.493048	0.643486
0.130486	0.493073	0.643482
0.130491	0.493073	0.643476
0.130492	0.493079	0.643473
0.130496	0.493079	0.643473
0.130498	0.493079	0.643472
0.130500	0.493083	0.643470
0.130500	0.493090	0.643469
0.130506	0.493093	0.643469
0.130507	0.493093	0.643467
0.130507	0.493104	0.643467
0.130507	0.493117	0.643466
0.130509	0.493124	0.643463
0.130512	0.493124	0.643446
0.130513	0.493142	0.643444
0.130513	0.493152	0.643437
0.130516	0.493152	0.643419
0.130517	0.493159	0.643418
0.130519	0.493169	0.643411
0.130520	0.493169	0.643410
0.130523	0.493169	0.643410
0.130524	0.493169	0.643408
0.130527	0.493169	0.643400
0.130527	0.493180	0.643396
0.130527	0.493183	0.643388
0.130529	0.493197	0.643380
0.130530	0.493197	0.643379
0.130533	0.493200	0.643367
0.130534	0.493200	0.643364
0.130537	0.493200	0.643362
0.130538	0.493200	0.643360
0.130541	0.493207	0.643358
0.130548	0.493207	0.643357
0.130550	0.493211	0.643353
0.130551	0.493211	0.643345
0.130560	0.493242	0.643332
0.130564	0.493259	0.643318
0.130564	0.493276	0.643317
0.130569	0.493276	0.643313
0.130664	0.493283	0.643310
0.130665	0.493290	0.643307
0.130666	0.493318	0.643304
0.130669	0.493318	0.643293
0.130673	0.493321	0.643277
0.130675	0.493321	0.643273
0.130758	0.493325	0.643260
0.130758	0.493328	0.643260
0.130761	0.493328	0.643243
0.130765	0.493349	0.643243
0.130765	0.493353	0.643237
0.130768	0.493353	0.643234
0.130771	0.493359	0.643225
0.130771	0.493366	0.643223
0.130772	0.493370	0.643219
0.130772	0.493373	0.643204
0.130773	0.493377	0.643199
0.130778	0.493377	0.643197
0.130779	0.493384	0.643195
0.130780	0.493387	0.643180
0.130783	0.493401	0.643168
0.130789	0.493415	0.643167
0.130789	0.493425	0.643164
0.130789	0.493432	0.643159
0.130790	0.493432	0.643149
0.130797	0.493460	0.643149
0.130799	0.493460	0.643147
0.130802	0.493498	0.643138
0.130802	0.493508	0.643136
0.130804	0.493512	0.643127
0.130806	0.493525	0.643120
0.130807	0.493532	0.643108
0.130813	0.493539	0.643102
0.130816	0.493543	0.643098
0.130816	0.493570	0.643094
0.130821	0.493598	0.643090
0.130823	0.493598	0.643077
0.130825	0.493608	0.643073
0.130825	0.493615	0.643053
0.130834	0.493619	0.643052
0.130834	0.493622	0.643051
0.130841	0.493633	0.643046
0.130842	0.493643	0.643043
0.130844	0.493664	0.643035
0.130845	0.493664	0.643028
0.130848	0.493664	0.643025
0.130848	0.493674	0.643011
0.130848	0.493681	0.643009
0.130851	0.493681	0.642971
0.130858	0.493688	0.642968
0.130859	0.493691	0.642943
0.130862	0.493705	0.642925
0.130863	0.493709	0.642920
0.130865	0.493709	0.642914
0.130870	0.493709	0.642912
0.130872	0.493709	0.642909
0.130872	0.493719	0.642901
0.130893	0.493722	0.642899
0.130894	0.493722	0.642898
0.130894	0.493726	0.642885
0.130897	0.493729	0.642885
0.130899	0.493740	0.642883
0.130899	0.493750	0.642873
0.130900	0.493781	0.642866
0.130903	0.493785	0.642865
0.130903	0.493788	0.642858
0.130903	0.493795	0.642837
0.130913	0.493798	0.642837
0.130913	0.493802	0.642836
0.130914	0.493805	0.642830
0.130914	0.493809	0.642829
0.130915	0.493812	0.642823
0.130918	0.493812	0.642807
0.130920	0.493830	0.642798
0.130920	0.493836	0.642794
0.130923	0.493847	0.642791
0.130924	0.493847	0.642783
0.130924	0.493861	0.642783
0.130925	0.493868	0.642781
0.130931	0.493902	0.642781
0.130932	0.493909	0.642758
0.130934	0.493913	0.642754
0.130935	0.493944	0.642738
0.130935	0.493961	0.642736
0.130939	0.493964	0.642733
0.130939	0.493971	0.642732
0.130941	0.493971	0.642730
0.130941	0.493982	0.642722
0.130942	0.493982	0.642721
0.130942	0.493992	0.642704
0.130949	0.493995	0.642694
0.130952	0.493995	0.642687
0.131017	0.493999	0.642686
0.131021	0.493999	0.642684
0.131024	0.494002	0.642681
0.131035	0.494009	0.642680
0.131037	0.494009	0.642673
0.131038	0.494016	0.642669
0.131038	0.494027	0.642667
0.131038	0.494030	0.642662
0.131039	0.494030	0.642661
0.131039	0.494037	0.642657
0.131041	0.494040	0.642656
0.131049	0.494047	0.642654
0.131051	0.494047	0.642648
0.131055	0.494051	0.642647
0.131058	0.494058	0.642646
0.131058	0.494065	0.642633
0.131063	0.494072	0.642626
0.131065	0.494078	0.642618
0.131067	0.494085	0.642615
0.131069	0.494096	0.642615
0.131079	0.494106	0.642612
0.131089	0.494110	0.642606
0.131089	0.494113	0.642591
0.131091	0.494127	0.642587
0.131096	0.494130	0.642584
0.131096	0.494141	0.642583
0.131096	0.494148	0.642582
0.131097	0.494165	0.642577
0.131097	0.494193	0.642557
0.131098	0.494206	0.642553
0.131098	0.494217	0.642552
0.131100	0.494217	0.642542
0.131100	0.494220	0.642539
0.131100	0.494241	0.642526
0.131103	0.494255	0.642516
0.131104	0.494275	0.642515
0.131105	0.494279	0.642513
0.131105	0.494300	0.642512
0.131111	0.494303	0.642512
0.131114	0.494303	0.642508
0.131118	0.494317	0.642506
0.131120	0.494320	0.642505
0.131122	0.494324	0.642504
0.131124	0.494324	0.642504
0.131125	0.494327	0.642501
0.131127	0.494334	0.642496
0.131131	0.494334	0.642490
0.131136	0.494338	0.642485
0.131193	0.494345	0.642481
0.131193	0.494352	0.642480
0.131195	0.494358	0.642436
0.131204	0.494369	0.642433
0.131205	0.494372	0.642432
0.131208	0.494372	0.642426
0.131208	0.494379	0.642423
0.131225	0.494379	0.642419
0.131225	0.494383	0.642414
0.131229	0.494383	0.642412
0.131231	0.494400	0.642394
0.131241	0.494400	0.642390
0.131241	0.494403	0.642384
0.131242	0.494403	0.642351
0.131245	0.494403	0.642347
0.131246	0.494407	0.642344
0.131249	0.494410	0.642340
0.131253	0.494438	0.642339
0.131255	0.494445	0.642328
0.131256	0.494459	0.642328
0.131256	0.494466	0.642328
0.131260	0.494466	0.642307
0.131263	0.494466	0.642293
0.131267	0.494473	0.642292
0.131267	0.494483	0.642290
0.131267	0.494486	0.642280
0.131273	0.494500	0.642276
0.131276	0.494504	0.642273
0.131277	0.494511	0.642262
0.131280	0.494514	0.642255
0.131281	0.494514	0.642250
0.131281	0.494517	0.642246
0.131281	0.494524	0.642244
0.131281	0.494528	0.642240
0.131288	0.494542	0.642229
0.131290	0.494542	0.642225
0.131290	0.494545	0.642225
0.131291	0.494552	0.642224
0.131293	0.494555	0.642219
0.131293	0.494573	0.642213
0.131293	0.494580	0.642202
0.131295	0.494580	0.642184
0.131297	0.494594	0.642176
0.131301	0.494597	0.642175
0.131302	0.494597	0.642160
0.131302	0.494604	0.642157
0.131316	0.494611	0.642156
0.131318	0.494611	0.642153
0.131322	0.494618	0.642130
0.131322	0.494625	0.642121
0.131324	0.494625	0.642110
0.131328	0.494625	0.642086
0.131328	0.494632	0.642083
0.131329	0.494632	0.642075
0.131331	0.494638	0.642074
0.131332	0.494649	0.642074
0.131339	0.494676	0.642056
0.131339	0.494680	0.642052
0.131342	0.494680	0.642041
0.131342	0.494687	0.642008
0.131349	0.494687	0.642004
0.131350	0.494694	0.642001
0.131353	0.494694	0.641998
0.131354	0.494701	0.641994
0.131357	0.494704	0.641978
0.131357	0.494711	0.641973
0.131359	0.494711	0.641965
0.131359	0.494715	0.641963
0.131360	0.494718	0.641957
0.131362	0.494725	0.641952
0.131364	0.494735	0.641944
0.131366	0.494766	0.641937
0.131366	0.494770	0.641932
0.131367	0.494804	0.641928
0.131369	0.494804	0.641921
0.131370	0.494815	0.641904
0.131370	0.494825	0.641900
0.131370	0.494832	0.641892
0.131370	0.494853	0.641885
0.131371	0.494856	0.641878
0.131373	0.494856	0.641877
0.131377	0.494856	0.641876
0.131377	0.494863	0.641857
0.131380	0.494870	0.641857
0.131381	0.494884	0.641844
0.131383	0.494884	0.641839
0.131385	0.494891	0.641835
0.131394	0.494908	0.641829
0.131395	0.494912	0.641822
0.131402	0.494915	0.641818
0.131408	0.494918	0.641812
0.131414	0.494932	0.641776
0.131416	0.494939	0.641774
0.131418	0.494946	0.641772
0.131419	0.494946	0.641768
0.131421	0.494950	0.641766
0.131422	0.494960	0.641748
0.131423	0.494960	0.641746
0.131425	0.494967	0.641744
0.131426	0.494967	0.641735
0.131430	0.494967	0.641733
0.131433	0.494967	0.641731
0.131435	0.494967	0.641723
0.131436	0.494970	0.641713
0.131438	0.494970	0.641704
0.131439	0.494991	0.641701
0.131445	0.494998	0.641695
0.131446	0.494998	0.641685
0.131446	0.495012	0.641670
0.131447	0.495019	0.641667
0.131447	0.495026	0.641662
0.131460	0.495046	0.641658
0.131461	0.495053	0.641657
0.131461	0.495057	0.641654
0.131464	0.495064	0.641652
0.131466	0.495064	0.641641
0.131474	0.495067	0.641639
0.131474	0.495071	0.641631
0.131474	0.495077	0.641631
0.131474	0.495091	0.641625
0.131483	0.495119	0.641620
0.131485	0.495119	0.641616
0.131485	0.495122	0.641615
0.131490	0.495129	0.641614
0.131491	0.495129	0.641614
0.131494	0.495133	0.641610
0.131497	0.495133	0.641607
0.131499	0.495136	0.641597
0.131501	0.495147	0.641585
0.131502	0.495147	0.641580
0.131502	0.495150	0.641571
0.131504	0.495150	0.641571
0.131506	0.495150	0.641565
0.131508	0.495154	0.641556
0.131509	0.495154	0.641538
0.131513	0.495154	0.641531
0.131515	0.495154	0.641512
0.131515	0.495181	0.641500
0.131516	0.495181	0.641499
0.131516	0.495185	0.641488
0.131518	0.495185	0.641485
0.131523	0.495192	0.641469
0.131528	0.495192	0.641466
0.131540	0.495198	0.641463
0.131540	0.495205	0.641452
0.131540	0.495230	0.641438
0.131547	0.495250	0.641418
0.131550	0.495250	0.641410
0.131550	0.495254	0.641406
0.131556	0.495257	0.641396
0.131559	0.495257	0.641381
0.131563	0.495257	0.641372
0.131563	0.495264	0.641372
0.131567	0.495302	0.641371
0.131567	0.495330	0.641368
0.131568	0.495330	0.641365
0.131568	0.495337	0.641354
0.131571	0.495344	0.641351
0.131571	0.495354	0.641350
0.131577	0.495364	0.641341
0.131578	0.495364	0.641339
0.131580	0.495368	0.641329
0.131581	0.495368	0.641323
0.131582	0.495378	0.641317
0.131585	0.495392	0.641307
0.131585	0.495406	0.641306
0.131594	0.495406	0.641305
0.131596	0.495406	0.641299
0.131596	0.495413	0.641297
0.131596	0.495430	0.641276
0.131596	0.495440	0.641253
0.131601	0.495447	0.641246
0.131602	0.495447	0.641242
0.131604	0.495454	0.641234
0.131605	0.495454	0.641228
0.131608	0.495454	0.641224
0.131615	0.495468	0.641212
0.131616	0.495472	0.641212
0.131616	0.495478	0.641206
0.131616	0.495482	0.641196
0.131616	0.495489	0.641194
0.131618	0.495492	0.641193
0.131618	0.495496	0.641185
0.131618	0.495506	0.641182
0.131619	0.495530	0.641180
0.131619	0.495537	0.641168
0.131619	0.495541	0.641158
0.131623	0.495544	0.641157
0.131649	0.495548	0.641156
0.131651	0.495548	0.641156
0.131658	0.495548	0.641148
0.131658	0.495558	0.641115
0.131660	0.495565	0.641110
0.131675	0.495589	0.641109
0.131675	0.495599	0.641108
0.131681	0.495610	0.641104
0.131681	0.495644	0.641102
0.131685	0.495648	0.641101
0.131687	0.495655	0.641094
0.131689	0.495662	0.641080
0.131689	0.495665	0.641076
0.131692	0.495679	0.641068
0.131694	0.495689	0.641068
0.131695	0.495693	0.641059
0.131696	0.495693	0.641058
0.131698	0.495703	0.641054
0.131703	0.495703	0.641036
0.131706	0.495703	0.641034
0.131709	0.495710	0.641032
0.131710	0.495710	0.641031
0.131710	0.495714	0.641030
0.131712	0.495714	0.641027
0.131713	0.495724	0.641025
0.131718	0.495724	0.641007
0.131719	0.495741	0.640996
0.131719	0.495745	0.640994
0.131720	0.495748	0.640991
0.131725	0.495752	0.640990
0.131729	0.495752	0.640956
0.131729	0.495758	0.640954
0.131730	0.495758	0.640952
0.131734	0.495769	0.640943
0.131734	0.495800	0.640940
0.131753	0.495807	0.640932
0.131755	0.495810	0.640928
0.131757	0.495810	0.640920
0.131758	0.495821	0.640917
0.131758	0.495831	0.640916
0.131760	0.495831	0.640908
0.131760	0.495838	0.640905
0.131763	0.495852	0.640904
0.131764	0.495852	0.640893
0.131772	0.495859	0.640867
0.131774	0.495859	0.640860
0.131774	0.495879	0.640845
0.131774	0.495886	0.640843
0.131779	0.495897	0.640836
0.131782	0.495897	0.640820
0.131788	0.495904	0.640793
0.131788	0.495907	0.640784
0.131789	0.495907	0.640784
0.131792	0.495907	0.640779
0.131795	0.495914	0.640775
0.131801	0.495914	0.640771
0.131801	0.495917	0.640769
0.131801	0.495924	0.640767
0.131805	0.495924	0.640764
0.131806	0.495931	0.640761
0.131806	0.495945	0.640760
0.131806	0.495949	0.640751
0.131809	0.495962	0.640748
0.131810	0.495980	0.640746
0.131812	0.495983	0.640739
0.131813	0.495983	0.640732
0.131816	0.495983	0.640712
0.131819	0.495990	0.640710
0.131819	0.495994	0.640706
0.131820	0.495997	0.640691
0.131824	0.495997	0.640689
0.131827	0.495997	0.640686
0.131829	0.496004	0.640680
0.131830	0.496007	0.640674
0.131830	0.496021	0.640662
0.131831	0.496021	0.640661
0.131831	0.496025	0.640651
0.131833	0.496025	0.640648
0.131833	0.496035	0.640647
0.131833	0.496038	0.640643
0.131836	0.496038	0.640636
0.131837	0.496038	0.640635
0.131840	0.496045	0.640634
0.131840	0.496049	0.640633
0.131840	0.496059	0.640629
0.131840	0.496066	0.640627
0.131853	0.496066	0.640621
0.131853	0.496076	0.640615
0.131855	0.496090	0.640610
0.131855	0.496094	0.640605
0.131857	0.496097	0.640600
0.131857	0.496108	0.640598
0.131857	0.496115	0.640595
0.131857	0.496128	0.640595
0.131857	0.496132	0.640589
0.131862	0.496135	0.640583
0.131862	0.496146	0.640566
0.131865	0.496153	0.640564
0.131867	0.496153	0.640561
0.131869	0.496159	0.640548
0.131872	0.496163	0.640543
0.131874	0.496170	0.640537
0.131875	0.496173	0.640521
0.131875	0.496180	0.640514
0.131879	0.496184	0.640506
0.131879	0.496187	0.640505
0.131879	0.496197	0.640499
0.131888	0.496197	0.640463
0.131951	0.496325	0.640461
0.131952	0.496329	0.640459
0.131952	0.496336	0.640458
0.131954	0.496346	0.640450
0.131954	0.496350	0.640444
0.131955	0.496353	0.640441
0.131958	0.496353	0.640434
0.131958	0.496356	0.640430
0.131961	0.496363	0.640430
0.131961	0.496370	0.640422
0.131961	0.496374	0.640420
0.131962	0.496377	0.640391
0.131964	0.496377	0.640383
0.131967	0.496377	0.640379
0.131968	0.496377	0.640374
0.131971	0.496384	0.640363
0.131975	0.496384	0.640363
0.131976	0.496384	0.640357
0.131976	0.496395	0.640357
0.131978	0.496401	0.640352
0.131979	0.496405	0.640352
0.131982	0.496405	0.640351
0.131983	0.496412	0.640347
0.131985	0.496415	0.640336
0.131985	0.496422	0.640333
0.131988	0.496443	0.640332
0.131989	0.496446	0.640329
0.131996	0.496446	0.640327
0.131998	0.496467	0.640324
0.131999	0.496471	0.640320
0.131999	0.496477	0.640311
0.132044	0.496477	0.640303
0.132045	0.496477	0.640291
0.132047	0.496484	0.640286
0.132048	0.496498	0.640285
0.132050	0.496498	0.640284
0.132054	0.496512	0.640265
0.132055	0.496512	0.640263
0.132055	0.496519	0.640262
0.132057	0.496522	0.640261
0.132059	0.496522	0.640252
0.132061	0.496554	0.640237
0.132061	0.496560	0.640219
0.132064	0.496567	0.640215
0.132064	0.496571	0.640209
0.132065	0.496571	0.640202
0.132065	0.496578	0.640192
0.132073	0.496598	0.640184
0.132076	0.496602	0.640180
0.132086	0.496609	0.640171
0.132089	0.496623	0.640164
0.132096	0.496626	0.640159
0.132100	0.496643	0.640151
0.132100	0.496650	0.640147
0.132100	0.496668	0.640140
0.132100	0.496678	0.640105
0.132102	0.496688	0.640092
0.132103	0.496695	0.640079
0.132104	0.496695	0.640077
0.132111	0.496699	0.640062
0.132111	0.496713	0.640055
0.132111	0.496716	0.640054
0.132111	0.496726	0.640052
0.132113	0.496726	0.640050
0.132116	0.496726	0.640046
0.132117	0.496730	0.640045
0.132119	0.496730	0.640039
0.132120	0.496733	0.640039
0.132120	0.496747	0.640031
0.132120	0.496751	0.640029
0.132123	0.496757	0.640024
0.132126	0.496768	0.640005
0.132127	0.496771	0.639996
0.132127	0.496792	0.639989
0.132128	0.496792	0.639988
0.132128	0.496806	0.639986
0.132131	0.496806	0.639979
0.132134	0.496806	0.639977
0.132137	0.496806	0.639963
0.132138	0.496806	0.639963
0.132138	0.496809	0.639962
0.132140	0.496809	0.639957
0.132140	0.496813	0.639950
0.132142	0.496823	0.639928
0.132145	0.496840	0.639916
0.132147	0.496844	0.639912
0.132148	0.496854	0.639912
0.132149	0.496858	0.639892
0.132155	0.496889	0.639875
0.132162	0.496889	0.639868
0.132162	0.496892	0.639867
0.132162	0.496906	0.639866
0.132165	0.496906	0.639845
0.132166	0.496917	0.639831
0.132166	0.496923	0.639831
0.132176	0.496923	0.639830
0.132190	0.496923	0.639803
0.132192	0.496927	0.639799
0.132192	0.496944	0.639791
0.132204	0.496972	0.639789
0.132204	0.496975	0.639785
0.132206	0.496979	0.639774
0.132206	0.496993	0.639760
0.132207	0.496996	0.639748
0.132209	0.496996	0.639746
0.132217	0.496999	0.639741
0.132218	0.496999	0.639741
0.132221	0.496999	0.639741
0.132221	0.497003	0.639733
0.132223	0.497003	0.639729
0.132228	0.497010	0.639727
0.132244	0.497017	0.639724
0.132247	0.497017	0.639717
0.132255	0.497024	0.639715
0.132259	0.497027	0.639707
0.132263	0.497048	0.639704
0.132263	0.497069	0.639694
0.132265	0.497069	0.639689
0.132282	0.497100	0.639681
0.132375	0.497100	0.639676
0.132376	0.497103	0.639670
0.132382	0.497103	0.639661
0.132384	0.497110	0.639656
0.132396	0.497110	0.639648
0.132397	0.497114	0.639642
0.132400	0.497120	0.639637
0.132400	0.497127	0.639630
0.132403	0.497127	0.639608
0.132404	0.497127	0.639608
0.132404	0.497134	0.639600
0.132404	0.497138	0.639600
0.132411	0.497138	0.639596
0.132413	0.497152	0.639595
0.132458	0.497152	0.639588
0.132520	0.497165	0.639585
0.132521	0.497176	0.639584
0.132521	0.497179	0.639580
0.132524	0.497179	0.639568
0.132525	0.497186	0.639567
0.132525	0.497190	0.639558
0.132528	0.497203	0.639557
0.132529	0.497207	0.639557
0.132531	0.497207	0.639557
0.132534	0.497210	0.639555
0.132539	0.497224	0.639551
0.132541	0.497228	0.639545
0.132542	0.497228	0.639541
0.132545	0.497228	0.639533
0.132545	0.497235	0.639517
0.132545	0.497255	0.639509
0.132546	0.497266	0.639507
0.132553	0.497273	0.639505
0.132557	0.497286	0.639503
0.132560	0.497290	0.639493
0.132562	0.497293	0.639484
0.132577	0.497297	0.639477
0.132579	0.497297	0.639472
0.132579	0.497304	0.639468
0.132580	0.497307	0.639466
0.132580	0.497314	0.639442
0.132580	0.497317	0.639438
0.132583	0.497321	0.639418
0.132584	0.497321	0.639413
0.132584	0.497328	0.639404
0.132586	0.497335	0.639397
0.132587	0.497335	0.639387
0.132591	0.497345	0.639385
0.132600	0.497345	0.639381
0.132603	0.497345	0.639374
0.132607	0.497349	0.639372
0.132610	0.497352	0.639372
0.132612	0.497362	0.639365
0.132679	0.497362	0.639363
0.132681	0.497366	0.639357
0.132681	0.497373	0.639355
0.132686	0.497380	0.639350
0.132686	0.497387	0.639343
0.132728	0.497400	0.639339
0.132728	0.497407	0.639334
0.132732	0.497418	0.639332
0.132739	0.497418	0.639297
0.132740	0.497421	0.639294
0.132742	0.497421	0.639293
0.132745	0.497428	0.639279
0.132745	0.497442	0.639264
0.132746	0.497445	0.639254
0.132747	0.497452	0.639237
0.132749	0.497452	0.639231
0.132750	0.497459	0.639229
0.132750	0.497463	0.639228
0.132752	0.497463	0.639218
0.132752	0.497466	0.639217
0.132764	0.497466	0.639192
0.132780	0.497497	0.639192
0.132780	0.497504	0.639186
0.132783	0.497515	0.639183
0.132785	0.497515	0.639178
0.132788	0.497518	0.639176
0.132791	0.497528	0.639175
0.132804	0.497542	0.639154
0.132807	0.497542	0.639151
0.132807	0.497549	0.639139
0.132808	0.497549	0.639131
0.132821	0.497549	0.639128
0.132843	0.497553	0.639117
0.132845	0.497559	0.639111
0.132845	0.497563	0.639102
0.132850	0.497563	0.639099
0.132850	0.497566	0.639097
0.132852	0.497570	0.639091
0.132853	0.497570	0.639083
0.132857	0.497577	0.639081
0.132864	0.497594	0.639080
0.132866	0.497598	0.639070
0.132867	0.497604	0.639069
0.132885	0.497604	0.639062
0.132887	0.497608	0.639053
0.132887	0.497611	0.639047
0.132888	0.497615	0.639033
0.132888	0.497622	0.639031
0.132890	0.497622	0.639024
0.132890	0.497629	0.639016
0.132894	0.497660	0.639007
0.132894	0.497667	0.638984
0.132897	0.497670	0.638953
0.132898	0.497674	0.638952
0.132902	0.497680	0.638951
0.132902	0.497687	0.638950
0.132904	0.497687	0.638948
0.132943	0.497694	0.638942
0.132946	0.497705	0.638939
0.132947	0.497705	0.638938
0.132947	0.497712	0.638935
0.132947	0.497715	0.638929
0.132949	0.497715	0.638926
0.132980	0.497715	0.638924
0.132981	0.497718	0.638917
0.132984	0.497732	0.638901
0.132985	0.497757	0.638895
